id,dex_number,region,slug,description,credit,enabled,catchable,abundance,gender_rate,has_gender_differences,name.de,name.en,name.es,name.fr,name.it,name.ja,name.ja-Hrkt,name.ko,name.roomaji,name.zh-Hans,name.zh-Hant,type.0,type.1,mythical,legendary,ultra_beast,event,height,weight,evo.to,evo.from,base.hp,base.atk,base.def,base.satk,base.sdef,base.spd,evo.mega,evo.mega_x,evo.mega_y,is_form,form_item
334,334,hoenn,altaria,"Altaria dances and wheels through the sky among billowing, cotton-like clouds. by singing melodies in its crystal-clear voice, this pokémon makes its listeners experience dreamy wonderment.",generation-iii,1,1,common,4,False,チルタリス,Tyltalis,파비코리,七夕青鳥,Altaria,Altaria,Altaria,Altaria,Altaria,チルタリス,七夕青鸟,dragon,flying,False,False,False,False,11,206,,swablu,75,70,90,70,105,80,,,,False,
334,334,hoenn,altaria-mega,"Altaria dances and wheels through the sky among billowing, cotton-like clouds. by singing melodies in its crystal-clear voice, this pokémon makes its listeners experience dreamy wonderment.",generation-iii,1,1,common,4,False,チルタリス,Tyltalis,파비코리,七夕青鳥,Altaria,Altaria,Altaria,Altaria,Altaria,チルタリス,七夕青鸟,dragon,fairy,False,False,False,False,15,206,,swablu,75,110,110,110,105,80,altaria,,,True,
713,713,kalos,avalugg,Its ice-covered body is as hard as steel. its cumbersome frame crushes anything that stands in its way.,generation-vi,1,1,common,4,False,クレベース,Crebase,크레베이스,冰岩怪,Séracrawl,Arktilas,Avalugg,Avalugg,Avalugg,クレベース,冰岩怪,ice,,False,False,False,False,20,5050,,bergmite,95,117,184,44,46,28,,,,False,
713,713,kalos,avalugg-hisui,Its ice-covered body is as hard as steel. its cumbersome frame crushes anything that stands in its way.,generation-vi,1,1,common,4,False,クレベース,Crebase,크레베이스,冰岩怪,Séracrawl,Arktilas,Avalugg,Avalugg,Avalugg,クレベース,冰岩怪,ice,rock,False,False,False,False,14,2624,,bergmite,95,127,184,34,36,38,,,,True,
12,12,kanto,butterfree,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.",generation-i,1,1,common,4,True,バタフリー,Butterfree,버터플,巴大蝶,Papilusion,Smettbo,Butterfree,Butterfree,Butterfree,バタフリー,巴大蝶,bug,flying,False,False,False,False,11,320,,metapod,60,45,50,90,80,70,,,,False,
12,12,kanto,butterfree-gmax,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.",generation-i,1,1,common,4,True,バタフリー,Butterfree,버터플,巴大蝶,Papilusion,Smettbo,Butterfree,Butterfree,Butterfree,バタフリー,巴大蝶,bug,flying,False,False,False,False,170,10000,,metapod,60,45,50,90,80,70,,,,True,
143,143,kanto,snorlax,"Very lazy. just eats and sleeps. as its rotund bulk builds, it becomes steadily more slothful.",generation-i,1,1,common,1,False,カビゴン,Kabigon,잠만보,卡比獸,Ronflex,Relaxo,Snorlax,Snorlax,Snorlax,カビゴン,卡比兽,normal,,False,False,False,False,21,4600,,munchlax,160,110,65,65,110,30,,,,False,
143,143,kanto,snorlax-gmax,"Very lazy. just eats and sleeps. as its rotund bulk builds, it becomes steadily more slothful.",generation-i,1,1,common,1,False,カビゴン,Kabigon,잠만보,卡比獸,Ronflex,Relaxo,Snorlax,Snorlax,Snorlax,カビゴン,卡比兽,normal,,False,False,False,False,350,10000,,munchlax,160,110,65,65,110,30,,,,True,
145,145,kanto,zapdos,A legendary bird pokémon that is said to appear from clouds while dropping enormous lightning bolts.,generation-i,1,1,legendary,-1,False,サンダー,Thunder,썬더,閃電鳥,Électhor,Zapdos,Zapdos,Zapdos,Zapdos,サンダー,闪电鸟,electric,flying,False,True,False,False,16,526,,,90,90,85,125,90,100,,,,False,
145,145,kanto,zapdos-galar,A legendary bird pokémon that is said to appear from clouds while dropping enormous lightning bolts.,generation-i,1,1,legendary,-1,False,サンダー,Thunder,썬더,閃電鳥,Électhor,Zapdos,Zapdos,Zapdos,Zapdos,サンダー,闪电鸟,fighting,flying,False,True,False,False,16,582,,,90,125,90,85,90,100,,,,True,
144,144,kanto,articuno,A legendary bird pokémon that is said to appear to doomed people who are lost in icy mountains.,generation-i,1,1,legendary,-1,False,フリーザー,Freezer,프리져,急凍鳥,Artikodin,Arktos,Articuno,Articuno,Articuno,フリーザー,急冻鸟,ice,flying,False,True,False,False,17,554,,,90,85,100,95,125,85,,,,False,
144,144,kanto,articuno-galar,A legendary bird pokémon that is said to appear to doomed people who are lost in icy mountains.,generation-i,1,1,legendary,-1,False,フリーザー,Freezer,프리져,急凍鳥,Artikodin,Arktos,Articuno,Articuno,Articuno,フリーザー,急冻鸟,psychic,flying,False,True,False,False,17,509,,,90,85,85,125,100,95,,,,True,
724,724,alola,decidueye,"It fires arrow quills from its wings with such precision, they can pierce a pebble at distances over a hundred yards.",generation-vii,1,1,common,1,False,ジュナイパー,Junaiper,모크나이퍼,狙射樹梟,Archéduc,Silvarro,Decidueye,Decidueye,Decidueye,ジュナイパー,狙射树枭,grass,ghost,False,False,False,False,16,366,,dartrix,78,107,75,100,100,70,,,,False,
724,724,alola,decidueye-hisui,"It fires arrow quills from its wings with such precision, they can pierce a pebble at distances over a hundred yards.",generation-vii,1,1,common,1,False,ジュナイパー,Junaiper,모크나이퍼,狙射樹梟,Archéduc,Silvarro,Decidueye,Decidueye,Decidueye,ジュナイパー,狙射树枭,grass,fighting,False,False,False,False,16,370,,dartrix,88,112,80,95,95,60,,,,True,
531,531,unova,audino,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",generation-v,1,1,common,4,False,タブンネ,Tabunne,다부니,差不多娃娃,Nanméouïe,Ohrdoch,Audino,Audino,Audino,タブンネ,差不多娃娃,normal,,False,False,False,False,11,310,,,103,60,86,60,86,50,,,,False,
531,531,unova,audino-mega,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",generation-v,1,1,common,4,False,タブンネ,Tabunne,다부니,差不多娃娃,Nanméouïe,Ohrdoch,Audino,Audino,Audino,タブンネ,差不多娃娃,normal,fairy,False,False,False,False,15,320,,,103,60,126,80,126,50,audino,,,True,
720,720,kalos,hoopa,"This troublemaker sends anything and everything to faraway places using its loop, which can warp space.",generation-vi,1,1,mythical,-1,False,フーパ,Hoopa,후파,胡帕,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,フーパ,胡帕,psychic,ghost,True,False,False,False,5,90,,,80,110,60,150,130,70,,,,False,
720,720,kalos,hoopa-unbound,"This troublemaker sends anything and everything to faraway places using its loop, which can warp space.",generation-vi,1,1,mythical,-1,False,フーパ,Hoopa,후파,胡帕,Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,フーパ,胡帕,psychic,dark,True,False,False,False,65,4900,,,80,160,60,170,130,80,,,,True,
15,15,kanto,beedrill,It has three poisonous stingers on its forelegs and its tail. they are used to jab its enemy repeatedly.,generation-i,1,1,common,4,False,スピアー,Spear,독침붕,大針蜂,Dardargnan,Bibor,Beedrill,Beedrill,Beedrill,スピアー,大针蜂,bug,poison,False,False,False,False,10,295,,kakuna,65,90,40,45,80,75,,,,False,
15,15,kanto,beedrill-mega,It has three poisonous stingers on its forelegs and its tail. they are used to jab its enemy repeatedly.,generation-i,1,1,common,4,False,スピアー,Spear,독침붕,大針蜂,Dardargnan,Bibor,Beedrill,Beedrill,Beedrill,スピアー,大针蜂,bug,poison,False,False,False,False,14,405,,kakuna,65,150,40,15,80,145,beedrill,,,True,
146,146,kanto,moltres,Known as the legendary bird of fire. every flap of its wings creates a dazzling flash of flames.,generation-i,1,1,legendary,-1,False,ファイヤー,Fire,파이어,火焰鳥,Sulfura,Lavados,Moltres,Moltres,Moltres,ファイヤー,火焰鸟,fire,flying,False,True,False,False,20,600,,,90,100,90,125,85,90,,,,False,
146,146,kanto,moltres-galar,Known as the legendary bird of fire. every flap of its wings creates a dazzling flash of flames.,generation-i,1,1,legendary,-1,False,ファイヤー,Fire,파이어,火焰鳥,Sulfura,Lavados,Moltres,Moltres,Moltres,ファイヤー,火焰鸟,dark,flying,False,True,False,False,20,660,,,90,85,90,100,125,90,,,,True,
735,735,alola,gumshoos,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.",generation-vii,1,1,common,4,False,デカグース,Dekagoose,형사구스,貓鼬探長,Argouste,Manguspektor,Gumshoos,Gumshoos,Gumshoos,デカグース,猫鼬探长,normal,,False,False,False,False,7,142,,yungoos,88,110,60,55,60,45,,,,False,
735,735,alola,gumshoos-totem,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.",generation-vii,1,1,common,4,False,デカグース,Dekagoose,형사구스,貓鼬探長,Argouste,Manguspektor,Gumshoos,Gumshoos,Gumshoos,デカグース,猫鼬探长,normal,,False,False,False,False,14,600,,yungoos,88,110,60,55,60,45,,,,True,
719,719,kalos,diancie,"A sudden transformation of carbink, its pink, glimmering body is said to be the loveliest sight in the whole world.",generation-vi,1,1,mythical,-1,False,ディアンシー,Diancie,디안시,蒂安希,Diancie,Diancie,Diancie,Diancie,Diancie,ディアンシー,蒂安希,rock,fairy,True,False,False,False,7,88,,,50,100,150,100,150,50,,,,False,
719,719,kalos,diancie-mega,"A sudden transformation of carbink, its pink, glimmering body is said to be the loveliest sight in the whole world.",generation-vi,1,1,mythical,-1,False,ディアンシー,Diancie,디안시,蒂安希,Diancie,Diancie,Diancie,Diancie,Diancie,ディアンシー,蒂安希,rock,fairy,True,False,False,False,11,278,,,50,160,110,160,110,110,diancie,,,True,
157,157,johto,typhlosion,"If its rage peaks, it becomes so hot that anything that touches it will instantly go up in flames.",generation-ii,1,1,common,1,False,バクフーン,Bakphoon,블레이범,火爆獸,Typhlosion,Tornupto,Typhlosion,Typhlosion,Typhlosion,バクフーン,火暴兽,fire,,False,False,False,False,17,795,,quilava,78,84,78,109,85,100,,,,False,
157,157,johto,typhlosion-hisui,"If its rage peaks, it becomes so hot that anything that touches it will instantly go up in flames.",generation-ii,1,1,common,1,False,バクフーン,Bakphoon,블레이범,火爆獸,Typhlosion,Tornupto,Typhlosion,Typhlosion,Typhlosion,バクフーン,火暴兽,fire,ghost,False,False,False,False,16,698,,quilava,73,84,78,119,85,95,,,,True,
738,738,alola,vikavolt,"It zips around, on sharp lookout for an opening. it concentrates electrical energy within its large jaws and uses it to zap its enemies.",generation-vii,1,1,common,4,False,クワガノン,Kuwagannon,투구뿌논,鍬農炮蟲,Lucanon,Donarion,Vikavolt,Vikavolt,Vikavolt,クワガノン,锹农炮虫,bug,electric,False,False,False,False,15,450,,charjabug,77,70,90,145,75,43,,,,False,
738,738,alola,vikavolt-totem,"It zips around, on sharp lookout for an opening. it concentrates electrical energy within its large jaws and uses it to zap its enemies.",generation-vii,1,1,common,4,False,クワガノン,Kuwagannon,투구뿌논,鍬農炮蟲,Lucanon,Donarion,Vikavolt,Vikavolt,Vikavolt,クワガノン,锹农炮虫,bug,electric,False,False,False,False,26,1475,,charjabug,77,70,90,145,75,43,,,,True,
743,743,alola,ribombee,"It rolls up pollen into puffs. it makes many different varieties, some used as food and others used in battle.",generation-vii,1,1,common,4,False,アブリボン,Aburibbon,에리본,蝶結萌虻,Rubombelle,Bandelby,Ribombee,Ribombee,Ribombee,アブリボン,蝶结萌虻,bug,fairy,False,False,False,False,2,5,,cutiefly,60,55,60,95,70,124,,,,False,
743,743,alola,ribombee-totem,"It rolls up pollen into puffs. it makes many different varieties, some used as food and others used in battle.",generation-vii,1,1,common,4,False,アブリボン,Aburibbon,에리본,蝶結萌虻,Rubombelle,Bandelby,Ribombee,Ribombee,Ribombee,アブリボン,蝶结萌虻,bug,fairy,False,False,False,False,4,20,,cutiefly,60,55,60,95,70,124,,,,True,
549,549,unova,lilligant,Even veteran trainers face a challenge in getting its beautiful flower to bloom. this pokémon is popular with celebrities.,generation-v,1,1,common,8,False,ドレディア,Dredear,드레디어,裙兒小姐,Fragilady,Dressella,Lilligant,Lilligant,Lilligant,ドレディア,裙儿小姐,grass,,False,False,False,False,11,163,,petilil,70,60,75,110,75,90,,,,False,
549,549,unova,lilligant-hisui,Even veteran trainers face a challenge in getting its beautiful flower to bloom. this pokémon is popular with celebrities.,generation-v,1,1,common,8,False,ドレディア,Dredear,드레디어,裙兒小姐,Fragilady,Dressella,Lilligant,Lilligant,Lilligant,ドレディア,裙儿小姐,grass,fighting,False,False,False,False,12,192,,petilil,70,105,75,50,75,105,,,,True,
359,359,hoenn,absol,"Every time Absol appears before people, it is followed by a disaster such as an earthquake or a tidal wave. as a result, it came to be known as the disaster pokémon.",generation-iii,1,1,common,4,False,アブソル,Absol,앱솔,阿勃梭魯,Absol,Absol,Absol,Absol,Absol,アブソル,阿勃梭鲁,dark,,False,False,False,False,12,470,,,65,130,60,75,60,75,,,,False,
359,359,hoenn,absol-mega,"Every time absol appears before people, it is followed by a disaster such as an earthquake or a tidal wave. as a result, it came to be known as the disaster pokémon.",generation-iii,1,1,common,4,False,アブソル,Absol,앱솔,阿勃梭魯,Absol,Absol,Absol,Absol,Absol,アブソル,阿勃梭鲁,dark,,False,False,False,False,12,490,,,65,150,60,115,60,115,absol,,,True,
744,744,alola,rockruff,"It’s considered to be a good pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.",generation-vii,1,1,common,4,False,イワンコ,Iwanko,암멍이,岩狗狗,Rocabot,Wuffels,Rockruff,Rockruff,Rockruff,イワンコ,岩狗狗,rock,,False,False,False,False,5,92,lycanroc,,45,65,40,30,40,60,,,,False,
744,744,alola,rockruff-own-tempo,"It’s considered to be a good pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.",generation-vii,1,1,common,4,False,イワンコ,Iwanko,암멍이,岩狗狗,Rocabot,Wuffels,Rockruff,Rockruff,Rockruff,イワンコ,岩狗狗,rock,,False,False,False,False,5,92,lycanroc,,45,65,40,30,40,60,,,,True,
362,362,hoenn,glalie,"Glalie has a body made of rock, which it hardens with an armor of ice. this pokémon has the ability to freeze moisture in the atmosphere into any shape it desires.",generation-iii,1,1,common,4,False,オニゴーリ,Onigohri,얼음귀신,冰鬼護,Oniglali,Firnontor,Glalie,Glalie,Glalie,オニゴーリ,冰鬼护,ice,,False,False,False,False,15,2565,,snorunt,80,80,80,80,80,80,,,,False,
362,362,hoenn,glalie-mega,"Glalie has a body made of rock, which it hardens with an armor of ice. this pokémon has the ability to freeze moisture in the atmosphere into any shape it desires.",generation-iii,1,1,common,4,False,オニゴーリ,Onigohri,얼음귀신,冰鬼護,Oniglali,Firnontor,Glalie,Glalie,Glalie,オニゴーリ,冰鬼护,ice,,False,False,False,False,21,3502,,snorunt,80,120,80,120,80,100,glalie,,,True,
752,752,alola,araquanid,"It delivers headbutts with the water bubble on its head. small pokémon get sucked into the bubble, where they drown.",generation-vii,1,1,common,4,False,オニシズクモ,Onishizukumo,깨비물거미,滴蛛霸,Tarenbulle,Aranestro,Araquanid,Araquanid,Araquanid,オニシズクモ,滴蛛霸,water,bug,False,False,False,False,18,820,,dewpider,68,70,92,50,132,42,,,,False,
752,752,alola,araquanid-totem,"It delivers headbutts with the water bubble on its head. small pokémon get sucked into the bubble, where they drown.",generation-vii,1,1,common,4,False,オニシズクモ,Onishizukumo,깨비물거미,滴蛛霸,Tarenbulle,Aranestro,Araquanid,Araquanid,Araquanid,オニシズクモ,滴蛛霸,water,bug,False,False,False,False,31,2175,,dewpider,68,70,92,50,132,42,,,,True,
554,554,unova,darumaka,"When its internal fire is burning, it cannot calm down and it runs around. when the fire diminishes, it falls asleep.",generation-v,1,1,common,4,False,ダルマッカ,Darumakka,달막화,火紅不倒翁,Darumarond,Flampion,Darumaka,Darumaka,Darumaka,ダルマッカ,火红不倒翁,fire,,False,False,False,False,6,375,darmanitan,,70,90,45,15,45,50,,,,False,
554,554,unova,darumaka-galar,"When its internal fire is burning, it cannot calm down and it runs around. when the fire diminishes, it falls asleep.",generation-v,1,1,common,4,False,ダルマッカ,Darumakka,달막화,火紅不倒翁,Darumarond,Flampion,Darumaka,Darumaka,Darumaka,ダルマッカ,火红不倒翁,ice,,False,False,False,False,7,400,darmanitan,,70,90,45,15,45,50,,,,True,
754,754,alola,lurantis,"It requires a lot of effort to maintain Lurantis’s vivid coloring, but some collectors enjoy this work and treat it as their hobby.",generation-vii,1,1,common,4,False,ラランテス,Lalantes,라란티스,蘭螳花,Floramantis,Mantidea,Lurantis,Lurantis,Lurantis,ラランテス,兰螳花,grass,,False,False,False,False,9,185,,fomantis,70,105,90,80,90,45,,,,False,
754,754,alola,lurantis-totem,"It requires a lot of effort to maintain lurantis’s vivid coloring, but some collectors enjoy this work and treat it as their hobby.",generation-vii,1,1,common,4,False,ラランテス,Lalantes,라란티스,蘭螳花,Floramantis,Mantidea,Lurantis,Lurantis,Lurantis,ラランテス,兰螳花,grass,,False,False,False,False,15,580,,fomantis,70,105,90,80,90,45,,,,True,
758,758,alola,salazzle,"For some reason, only females have been found. it creates a reverse harem of male salandit that it lives with.",generation-vii,1,1,common,8,False,エンニュート,Ennewt,염뉴트,焰后蜥,Malamandre,Amfira,Salazzle,Salazzle,Salazzle,エンニュート,焰后蜥,poison,fire,False,False,False,False,12,222,,salandit,68,64,60,111,60,117,,,,False,
758,758,alola,salazzle-totem,"For some reason, only females have been found. it creates a reverse harem of male salandit that it lives with.",generation-vii,1,1,common,8,False,エンニュート,Ennewt,염뉴트,焰后蜥,Malamandre,Amfira,Salazzle,Salazzle,Salazzle,エンニュート,焰后蜥,poison,fire,False,False,False,False,21,810,,salandit,68,64,60,111,60,117,,,,True,
181,181,johto,ampharos,The tail's tip shines brightly and can be seen from far away. it acts as a beacon for lost people.,generation-ii,1,1,common,4,False,デンリュウ,Denryu,전룡,電龍,Pharamp,Ampharos,Ampharos,Ampharos,Ampharos,デンリュウ,电龙,electric,,False,False,False,False,14,615,,flaaffy,90,75,85,115,90,55,,,,False,
181,181,johto,ampharos-mega,The tail's tip shines brightly and can be seen from far away. it acts as a beacon for lost people.,generation-ii,1,1,common,4,False,デンリュウ,Denryu,전룡,電龍,Pharamp,Ampharos,Ampharos,Ampharos,Ampharos,デンリュウ,电龙,electric,dragon,False,False,False,False,14,615,,flaaffy,90,95,105,165,110,45,ampharos,,,True,
373,373,hoenn,salamence,"Salamence came about as a result of a strong, long-held dream of growing wings. it is said that this powerful desire triggered a sudden mutation in this pokémon’s cells, causing it to sprout its magnificent wings.",generation-iii,1,1,common,4,False,ボーマンダ,Bohmander,보만다,暴飛龍,Drattak,Brutalanda,Salamence,Salamence,Salamence,ボーマンダ,暴飞龙,dragon,flying,False,False,False,False,15,1026,,shelgon,95,135,80,110,80,100,,,,False,
373,373,hoenn,salamence-mega,"Salamence came about as a result of a strong, long-held dream of growing wings. it is said that this powerful desire triggered a sudden mutation in this pokémon’s cells, causing it to sprout its magnificent wings.",generation-iii,1,1,common,4,False,ボーマンダ,Bohmander,보만다,暴飛龍,Drattak,Brutalanda,Salamence,Salamence,Salamence,ボーマンダ,暴飞龙,dragon,flying,False,False,False,False,18,1126,,shelgon,95,145,130,120,90,120,salamence,,,True,
562,562,unova,yamask,Each of them carries a mask that used to be its face when it was human. sometimes they look at it and cry.,generation-v,1,1,common,4,False,デスマス,Desumasu,데스마스,哭哭面具,Tutafeh,Makabaja,Yamask,Yamask,Yamask,デスマス,哭哭面具,ghost,,False,False,False,False,5,15,cofagrigus,,38,30,85,55,65,30,,,,False,
562,562,unova,yamask-galar,Each of them carries a mask that used to be its face when it was human. sometimes they look at it and cry.,generation-v,1,1,common,4,False,デスマス,Desumasu,데스마스,哭哭面具,Tutafeh,Makabaja,Yamask,Yamask,Yamask,デスマス,哭哭面具,ground,ghost,False,False,False,False,5,15,cofagrigus,,38,55,85,30,65,30,,,,True,
376,376,hoenn,metagross,"Metagross has four brains in total. combined, the four brains can breeze through difficult calculations faster than a supercomputer. this pokémon can float in the air by tucking in its four legs.",generation-iii,1,1,common,-1,False,メタグロス,Metagross,메타그로스,巨金怪,Métalosse,Metagross,Metagross,Metagross,Metagross,メタグロス,巨金怪,steel,psychic,False,False,False,False,16,5500,,metang,80,135,130,95,90,70,,,,False,
376,376,hoenn,metagross-mega,"Metagross has four brains in total. combined, the four brains can breeze through difficult calculations faster than a supercomputer. this pokémon can float in the air by tucking in its four legs.",generation-iii,1,1,common,-1,False,メタグロス,Metagross,메타그로스,巨金怪,Métalosse,Metagross,Metagross,Metagross,Metagross,メタグロス,巨金怪,steel,psychic,False,False,False,False,25,9429,,metang,80,145,150,105,110,110,metagross,,,True,
569,569,unova,garbodor,It clenches opponents with its left arm and finishes them off with foul-smelling poison gas belched from its mouth.,generation-v,1,1,common,4,False,ダストダス,Dustdas,더스트나,灰塵山,Miasmax,Deponitox,Garbodor,Garbodor,Garbodor,ダストダス,灰尘山,poison,,False,False,False,False,19,1073,,trubbish,80,95,82,60,82,75,,,,False,
569,569,unova,garbodor-gmax,It clenches opponents with its left arm and finishes them off with foul-smelling poison gas belched from its mouth.,generation-v,1,1,common,4,False,ダストダス,Dustdas,더스트나,灰塵山,Miasmax,Deponitox,Garbodor,Garbodor,Garbodor,ダストダス,灰尘山,poison,,False,False,False,False,210,10000,,trubbish,80,95,82,60,82,75,,,,True,
380,380,hoenn,latias,"Latias is highly sensitive to the emotions of people. if it senses any hostility, this pokémon ruffles the feathers all over its body and cries shrilly to intimidate the foe.",generation-iii,1,1,legendary,8,False,ラティアス,Latias,라티아스,拉帝亞斯,Latias,Latias,Latias,Latias,Latias,ラティアス,拉帝亚斯,dragon,psychic,False,True,False,False,14,400,,,80,80,90,110,130,110,,,,False,
380,380,hoenn,latias-mega,"Latias is highly sensitive to the emotions of people. if it senses any hostility, this pokémon ruffles the feathers all over its body and cries shrilly to intimidate the foe.",generation-iii,1,1,legendary,8,False,ラティアス,Latias,라티아스,拉帝亞斯,Latias,Latias,Latias,Latias,Latias,ラティアス,拉帝亚斯,dragon,psychic,False,True,False,False,18,520,,,80,100,120,140,150,110,latias,,,True,
383,383,hoenn,groudon,Groudon has long been described in  mythology as the pokémon that raised lands and expanded continents. this pokémon took to sleep after a cataclysmic battle with kyogre.,generation-iii,1,1,legendary,-1,False,グラードン,Groudon,그란돈,固拉多,Groudon,Groudon,Groudon,Groudon,Groudon,グラードン,固拉多,ground,,False,True,False,False,35,9500,,,100,150,140,100,90,90,,,,False,
383,383,hoenn,groudon-primal,Groudon has long been described in  mythology as the pokémon that raised lands and expanded continents. this pokémon took to sleep after a cataclysmic battle with kyogre.,generation-iii,1,1,legendary,-1,False,グラードン,Groudon,그란돈,固拉多,Groudon,Groudon,Groudon,Groudon,Groudon,グラードン,固拉多,ground,fire,False,True,False,False,50,9997,,,100,180,160,150,90,90,,,,True,
571,571,unova,zoroark,Bonds between these pokémon are very strong. it protects the safety of its pack by tricking its opponents.,generation-v,1,1,common,1,False,ゾロアーク,Zoroark,조로아크,索羅亞克,Zoroark,Zoroark,Zoroark,Zoroark,Zoroark,ゾロアーク,索罗亚克,dark,,False,False,False,False,16,811,,zorua,60,105,60,120,60,105,,,,False,
571,571,unova,zoroark-hisui,Bonds between these pokémon are very strong. it protects the safety of its pack by tricking its opponents.,generation-v,1,1,common,1,False,ゾロアーク,Zoroark,조로아크,索羅亞克,Zoroark,Zoroark,Zoroark,Zoroark,Zoroark,ゾロアーク,索罗亚克,normal,ghost,False,False,False,False,16,730,,zorua,55,100,60,125,60,110,,,,True,
381,381,hoenn,latios,Latios has the ability to make its foe see an image of what it has seen or imagines in its head. this pokémon is intelligent and understands human speech.,generation-iii,1,1,legendary,0,False,ラティオス,Latios,라티오스,拉帝歐斯,Latios,Latios,Latios,Latios,Latios,ラティオス,拉帝欧斯,dragon,psychic,False,True,False,False,20,600,,,80,90,80,130,110,110,,,,False,
381,381,hoenn,latios-mega,Latios has the ability to make its foe see an image of what it has seen or imagines in its head. this pokémon is intelligent and understands human speech.,generation-iii,1,1,legendary,0,False,ラティオス,Latios,라티오스,拉帝歐斯,Latios,Latios,Latios,Latios,Latios,ラティオス,拉帝欧斯,dragon,psychic,False,True,False,False,23,700,,,80,130,100,160,120,110,latios,,,True,
570,570,unova,zorua,"It changes into the forms of others to surprise them. apparently, it often transforms into a silent child.",generation-v,1,1,common,1,False,ゾロア,Zorua,조로아,索羅亞,Zorua,Zorua,Zorua,Zorua,Zorua,ゾロア,索罗亚,dark,,False,False,False,False,7,125,zoroark,,40,65,40,80,40,65,,,,False,
570,570,unova,zorua-hisui,"It changes into the forms of others to surprise them. apparently, it often transforms into a silent child.",generation-v,1,1,common,1,False,ゾロア,Zorua,조로아,索羅亞,Zorua,Zorua,Zorua,Zorua,Zorua,ゾロア,索罗亚,normal,ghost,False,False,False,False,7,125,zoroark,,35,60,40,85,40,70,,,,True,
194,194,johto,wooper,This pokémon lives in cold water. it will leave the water to search for food when it gets cold outside.,generation-ii,1,1,common,4,True,ウパー,Upah,우파,烏波,Axoloto,Felino,Wooper,Wooper,Wooper,ウパー,乌波,water,ground,False,False,False,False,4,85,quagsire,,55,45,45,25,25,15,,,,False,
194,194,johto,wooper-paldea,This pokémon lives in cold water. it will leave the water to search for food when it gets cold outside.,generation-ii,1,1,common,4,True,ウパー,Upah,우파,烏波,Axoloto,Felino,Wooper,Wooper,Wooper,ウパー,乌波,poison,ground,False,False,False,False,4,110,quagsire,,55,45,45,25,25,15,,,,True,
869,869,galar,alcremie,"When it trusts a trainer, it will treat them to berries it’s decorated with cream.",generation-viii,1,1,common,8,False,マホイップ,Mawhip,마휘핑,霜奶仙,Charmilly,Pokusan,Alcremie,Alcremie,Alcremie,マホイップ,霜奶仙,fairy,,False,False,False,False,3,5,,milcery,65,60,75,110,121,64,,,,False,
869,869,galar,alcremie-gmax,"When it trusts a trainer, it will treat them to berries it’s decorated with cream.",generation-viii,1,1,common,8,False,マホイップ,Mawhip,마휘핑,霜奶仙,Charmilly,Pokusan,Alcremie,Alcremie,Alcremie,マホイップ,霜奶仙,fairy,,False,False,False,False,300,10000,,milcery,65,60,75,110,121,64,,,,True,
199,199,johto,slowking,"It has incredible intellect and in­ tuition. whatever the situation, it remains calm and collected.",generation-ii,1,1,common,4,False,ヤドキング,Yadoking,야도킹,呆呆王,Roigada,Laschoking,Slowking,Slowking,Slowking,ヤドキング,呆呆王,water,psychic,False,False,False,False,20,795,,slowpoke,95,75,80,100,110,30,,,,False,
199,199,johto,slowking-galar,"It has incredible intellect and in­ tuition. whatever the situation, it remains calm and collected.",generation-ii,1,1,common,4,False,ヤドキング,Yadoking,야도킹,呆呆王,Roigada,Laschoking,Slowking,Slowking,Slowking,ヤドキング,呆呆王,poison,psychic,False,False,False,False,18,795,,slowpoke,95,65,80,110,110,30,,,,True,
382,382,hoenn,kyogre,Kyogre has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours. this pokémon saved people who were suffering from droughts.,generation-iii,1,1,legendary,-1,False,カイオーガ,Kyogre,가이오가,蓋歐卡,Kyogre,Kyogre,Kyogre,Kyogre,Kyogre,カイオーガ,盖欧卡,water,,False,True,False,False,45,3520,,,100,100,90,150,140,90,,,,False,
382,382,hoenn,kyogre-primal,Kyogre has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours. this pokémon saved people who were suffering from droughts.,generation-iii,1,1,legendary,-1,False,カイオーガ,Kyogre,가이오가,蓋歐卡,Kyogre,Kyogre,Kyogre,Kyogre,Kyogre,カイオーガ,盖欧卡,water,,False,True,False,False,98,4300,,,100,150,90,180,160,90,,,,True,
